timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,avg_engagement,total_engagement,max_engagement,engagement_rate,delta_engagement,delta_engagement_rate,avg_like_count,avg_retweet_count,avg_reply_count
2025-09-16 22:00:00+09:00,49,0.3061224489795918,0.20408163265306123,0.02040816326530612,0.7755102040816326,-5.0,-0.027210884353741527,0.1313543599257885,-0.09259259259259259,0.0005320601345856,0.30349486755102045,0.2597888663265306,0.43671627183673467,40.93333333333334,1842.0,612.0,37.59183673469388,99.0,0.05679862306368331,37.644444444444446,2.6,0.6888888888888889
2025-09-16 23:00:00+09:00,49,0.3061224489795918,0.2,0.06,0.74,0.0,0.0,-0.004081632653061218,0.0,-0.0502423665206879,0.30231926779999996,0.2778260148,0.41985471519999995,15.27659574468085,718.0,107.0,14.653061224489797,-1124.0,-0.6102062975027145,13.382978723404255,0.9574468085106383,0.9361702127659575
2025-09-17 00:00:00+09:00,63,0.3333333333333333,0.20634920634920634,0.031746031746031744,0.7619047619047619,14.0,0.027210884353741527,0.006349206349206327,0.2857142857142857,-0.0917311766912924,0.3082892823809524,0.2533738722222222,0.438336836984127,13.0,780.0,260.0,12.380952380952381,62.0,0.08635097493036212,12.066666666666666,0.5666666666666667,0.36666666666666664
2025-09-17 01:00:00+09:00,42,0.2619047619047619,0.16666666666666666,0.0,0.8333333333333334,-21.0,-0.0714285714285714,-0.03968253968253968,-0.3333333333333333,-0.0561655898234762,0.2909321523809523,0.2523689242857143,0.4566989292857143,8.128205128205128,317.0,236.0,7.5476190476190474,-463.0,-0.5935897435897436,1.564102564102564,6.076923076923077,0.48717948717948717
2025-09-17 02:00:00+09:00,39,0.4871794871794871,0.3076923076923077,0.0,0.6923076923076923,-3.0,0.2252747252747252,0.14102564102564105,-0.07142857142857142,-0.3443821608447112,0.3150792135897436,0.24504134461538457,0.43987944461538464,2.324324324324324,86.0,13.0,2.2051282051282053,-231.0,-0.7287066246056783,2.108108108108108,0.05405405405405406,0.16216216216216217
2025-09-17 03:00:00+09:00,30,0.4333333333333333,0.13333333333333333,0.03333333333333333,0.8333333333333334,-9.0,-0.05384615384615382,-0.17435897435897438,-0.23076923076923078,-0.3250818029783356,0.2887935963333333,0.254068222,0.45713818066666667,2.8965517241379315,84.0,19.0,2.8,-2.0,-0.023255813953488372,2.5517241379310347,0.06896551724137931,0.27586206896551724
2025-09-17 04:00:00+09:00,23,0.217391304347826,0.21739130434782608,0.043478260869565216,0.7391304347826086,-7.0,-0.2159420289855073,0.08405797101449275,-0.23333333333333334,-0.0652978953237281,0.30577121260869566,0.2590371069565217,0.4351916956521739,32.73913043478261,753.0,713.0,32.73913043478261,669.0,7.964285714285714,32.21739130434783,0.2608695652173913,0.2608695652173913
2025-09-17 05:00:00+09:00,27,0.2592592592592592,0.18518518518518517,0.0,0.8148148148148148,4.0,0.04186795491143319,-0.032206119162640906,0.17391304347826086,0.0447208226175495,0.2921356959259259,0.2471969888888889,0.4606673022222222,7.307692307692308,190.0,83.0,7.037037037037037,-563.0,-0.747675962815405,6.0,0.38461538461538464,0.9230769230769231
2025-09-17 06:00:00+09:00,29,0.3793103448275862,0.20689655172413793,0.034482758620689655,0.7586206896551724,2.0,0.120051085568327,0.021711366538952753,0.07407407407407407,-0.2707354602612684,0.30015408172413793,0.25974631413793103,0.4400996162068966,47.142857142857146,1320.0,354.0,45.51724137931034,1130.0,5.947368421052632,25.857142857142858,12.285714285714286,9.0
2025-09-17 07:00:00+09:00,56,0.25,0.17543859649122806,0.05263157894736842,0.7719298245614035,27.0,-0.1293103448275862,-0.03145795523290987,0.9310344827586207,-0.0260509101616774,0.2926337315789474,0.26134696631578946,0.44601929385964917,7.365384615384616,383.0,150.0,6.839285714285714,-937.0,-0.7098484848484848,6.961538461538462,0.15384615384615385,0.25
